Path,Model,Accuracy,Fuzzy Accuracy,Jaccard Accuracy,Vending Machine Type,Correct,Incorrect,Fuzzy Correct,Fuzzy Incorrect,Brand Matrix,Parametrized
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'House Wine', 'Aunt Sally', '7UP', 'Guinness', 'Boylan', 'Mango Mosaic', 'Poland Spring', 'Unknown', 'Pabst Blue Ribbon'}","{'Coca Cola', 'Hanalei Island', 'Cutwater', 'Lone Star'}","{'House Wine', 'Aunt Sally', '7UP', 'Coca Cola', 'Guinness', 'Boylan', 'Mango Mosaic', 'Poland Spring', 'Lone Star', 'Unknown', 'Pabst Blue Ribbon'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2363636363636363,0.25,correctBrands8,"{'Mountain Dew', 'Pepsi', 'Sprite', 'A&W'}","{'Mountain Dew', 'Coca Cola', 'Canada Dry', 'A&W', 'Liquid Death', 'Unknown', 'Minute Made', 'Starry'}","{'Mountain Dew', 'Coca Cola', 'A&W', 'Pepsi', 'Sprite'}","{'Mountain Dew', 'Coca Cola', 'Canada Dry', 'A&W', 'Liquid Death', 'Unknown', 'Minute Made', 'Starry'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.6326530612244898,0.7346938775510204,0.5714285714285714,correctBrands9,"{'Gatorade', 'Electrolit', 'Replenish'}","{'Body Armor', 'Gatorade', 'Unknown', 'Replenish'}","{'Body Armor', 'Gatorade', 'Electrolit', 'Replenish'}","{'Body Armor', 'Gatorade', 'Unknown', 'Replenish'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade']]",False
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'House Wine', 'Unknown', 'Mango Mosaic', 'Aunt Sally', 'Poland Spring', 'Boylan', 'Guinness', 'Pabst Blue Ribbon', '7UP'}","{'Lone Star', 'Cutwater', 'Coca Cola', 'Hanalei Island'}","{'House Wine', 'Coca Cola', 'Unknown', 'Mango Mosaic', 'Aunt Sally', 'Poland Spring', 'Boylan', 'Guinness', 'Pabst Blue Ribbon', 'Lone Star', '7UP'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.25,0.1111111111111111,correctBrands11,{'Liquid Death'},"{'Aquafina', 'Action', 'Voss', 'Life Water', 'Poland Spring', 'Propel', 'Fiji', 'Smart Water', 'Liquid Death'}","{'Fiji', 'Action', 'Liquid Death'}","{'Aquafina', 'Voss', 'Life Water', 'Poland Spring', 'Propel', 'Fiji', 'Smart Water', 'Liquid Death'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Ascentia', 'Unknown', 'Poland Spring', 'LIFEWTR', 'smartwater', 'PATH'], ['Ascentia', 'Unknown', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",False
../photosv2/711_Juice.png,GPT-4,0.3035714285714285,0.3035714285714285,0.3,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arizona', 'Unknwon', 'Unknown', 'Arnold Palmer', 'Yerba Mate', 'Minute Made', 'Liquid Death'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arizona', 'Unknwon', 'Unknown', 'Arnold Palmer', 'Yerba Mate', 'Minute Made', 'Liquid Death'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.32,0.44,0.4117647058823529,correctBrands6,"{'Lagunitas', 'Unknown', 'Blue Point', 'Budweiser', 'Bud Light', 'Great Lakes'}","{'Allagash White', 'Blue Point', 'Brooklyn Brewery', 'Bud Light', 'Juice Bomb IPA', 'Budweiser'}","{'Lagunitas', 'Unknown', 'Brooklyn Brewery', 'Blue Point', 'Budweiser', 'Bud Light', 'Great Lakes'}","{'Bud Light', 'Juice Bomb IPA', 'Blue Point', 'Allagash White'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.5555555555555556,0.6666666666666666,0.3,correctBrands2,"{'Starbucks', 'Gatorade', 'Pure Leaf'}","{'Starbucks', 'Dole', 'Lipton'}","{'Starbucks', 'Dole', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Dole', 'Lipton'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Snapple', 'Snapple', 'Snapple'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.4666666666666667,0.4666666666666667,0.5555555555555556,correctBrands10,"{'Angry Orchard', 'Voodoo Ranger', 'Unknown', 'Sierra Nevada'}","{'Voodoo Ranger', 'Unknown', 'Sierra Nevada', 'Fat Tire'}","{'Angry Orchard', 'Voodoo Ranger', 'Unknown', 'Sierra Nevada'}","{'Voodoo Ranger', 'Unknown', 'Sierra Nevada', 'Fat Tire'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1636363636363636,0.2545454545454545,0.2666666666666666,correctBrands8,"{'Mountain Dew', 'Pepsi', 'Sprite', 'A&W'}","{'Mountain Dew', 'Coca Cola', 'Canada Dry', 'A&W', 'Liquid Death', 'Unknown', 'Minute Made', 'Starry'}","{'Mountain Dew', 'Coca Cola', 'A&W', 'Pepsi', 'Sprite'}","{'Mountain Dew', 'Coca Cola', 'Canada Dry', 'A&W', 'Liquid Death', 'Unknown', 'Minute Made', 'Starry'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4285714285714285,0.6326530612244898,0.3333333333333333,correctBrands9,"{'Gatorade', 'Unknown'}","{'Body Armor', 'Gatorade', 'Replenish'}","{'Body Armor', 'Gatorade', 'Unknown', 'Replenish'}","{'Body Armor', 'Gatorade', 'Replenish'}","[['Gatorade Zero', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Replenish Zero', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Unknown']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7142857142857143,0.5263157894736842,correctBrands1,"{'Unknown', 'Mango Mosaic', 'Aunt Sally', 'Poland Spring', 'Boylan', 'Guinness', 'Pabst Blue Ribbon', 'Lone Star', '7UP'}","{'Cutwater', 'Coca Cola', 'Hanalei Island'}","{'Coca Cola', 'Unknown', 'Mango Mosaic', 'Aunt Sally', 'Poland Spring', 'Boylan', 'Guinness', 'Pabst Blue Ribbon', 'Lone Star', '7UP'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Unknown', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.15,0.3,0.1333333333333333,correctBrands11,"{'Poland Spring', 'Liquid Death'}","{'Aquafina', 'Action', 'Voss', 'Life Water', 'Propel', 'Fiji', 'Smart Water', 'Liquid Death'}","{'Action', 'Poland Spring', 'Fiji', 'Smart Water', 'Liquid Death'}","{'Aquafina', 'Voss', 'Life Water', 'Propel', 'Fiji', 'Smart Water', 'Liquid Death'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI', 'Unknown'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Unknown', 'Unknown']]",True
../photosv2/711_Juice.png,GPT-4,0.2678571428571428,0.2678571428571428,0.4,correctBrands7,"{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arizona', 'Unknwon', 'Unknown', 'Arnold Palmer', 'Yerba Mate', 'Minute Made', 'Liquid Death'}","{'Pure Leaf', 'ITO EN', 'Unknown'}","{'Arizona', 'Unknwon', 'Unknown', 'Arnold Palmer', 'Yerba Mate', 'Minute Made', 'Liquid Death'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
../photosv2/711_Beer.png,GPT-4,0.16,0.2,0.35,correctBrands6,"{'Bud Light', 'Unknown', 'Blue Point', 'Budweiser'}","{'Lagunitas', 'Blue Point', 'Brooklyn Brewery', 'Budweiser', 'Juice Bomb IPA', 'Bud Light', 'Great Lakes'}","{'Unknown', 'Brooklyn Brewery', 'Blue Point', 'Bud Light', 'Budweiser'}","{'Lagunitas', 'Blue Point', 'Budweiser', 'Bud Light', 'Juice Bomb IPA', 'Great Lakes'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Toasted Lager', 'Blueberry Ale', ""Bell's Two Hearted Ale"", 'Allagash White'], ['Blue Point', 'Lagunitas Maximus', 'Great Lakes', 'Allagash White'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Bud Light', 'Bud Light'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Budweiser', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Natural Light', 'Bud Light', 'Bud Light', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Miller High Life', 'Miller High Life', 'Miller High Life', 'Miller High Life']]",True
../photosv2/IMG_2623.png,GPT-4,0.5277777777777778,0.6388888888888888,0.3333333333333333,correctBrands2,"{'Starbucks', 'Gatorade', 'Pure Leaf'}","{'Starbucks', 'Dole', 'Lipton'}","{'Starbucks', 'Dole', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Dole', 'Lipton'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Snapple', 'Snapple'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.2666666666666666,0.2666666666666666,0.625,correctBrands10,"{'Angry Orchard', 'Unknown', 'Sierra Nevada'}","{'Voodoo Ranger', 'Unknown', 'Sierra Nevada', 'Fat Tire'}","{'Angry Orchard', 'Unknown', 'Sierra Nevada'}","{'Voodoo Ranger', 'Unknown', 'Sierra Nevada', 'Fat Tire'}","[['Unknown', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger'], ['Sierra Nevada', 'Torpedo', 'Sierra Nevada'], ['Unknown', 'Heineken', 'Yuengling']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1454545454545454,0.2545454545454545,0.25,correctBrands8,"{'Mountain Dew', 'Sprite', 'Pepsi', 'A&W'}","{'Mountain Dew', 'Liquid Death', 'Starry', 'Coca Cola', 'Minute Made', 'Canada Dry', 'A&W', 'Pepsi', 'Unknown'}","{'Mountain Dew', 'Sprite', 'Coca Cola', 'A&W', 'Pepsi'}","{'Mountain Dew', 'Liquid Death', 'Starry', 'Coca Cola', 'Minute Made', 'Canada Dry', 'A&W', 'Unknown'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Dasani', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.3265306122448979,0.6122448979591837,0.25,correctBrands9,"{'Gatorade', 'Unknown'}","{'Electrolit', 'Replenish', 'Body Armor', 'Gatorade'}","{'Body Armor', 'Gatorade', 'Unknown'}","{'Electrolit', 'Replenish', 'Body Armor', 'Gatorade'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade Zero', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,"{'Boylan', 'Mango Mosaic', 'Aunt Sally', '7UP', 'Poland Spring', 'Pabst Blue Ribbon', 'Unknown', 'House Wine', 'Guinness'}","{'Cutwater', 'Hanalei Island', 'Coca Cola', 'Lone Star'}","{'Coca Cola', 'Boylan', 'Mango Mosaic', 'Lone Star', 'Aunt Sally', '7UP', 'Poland Spring', 'Pabst Blue Ribbon', 'Unknown', 'House Wine', 'Guinness'}","{'Cutwater', 'Hanalei Island'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.1,0.3,0.1176470588235294,correctBrands11,"{'Poland Spring', 'Liquid Death'}","{'Propel', 'Liquid Death', 'Path', 'Fiji', 'Action', 'Smart Water', 'Life Water', 'Voss', 'Aquafina'}","{'Liquid Death', 'Path', 'Fiji', 'Poland Spring', 'Smart Water'}","{'Propel', 'Liquid Death', 'Fiji', 'Action', 'Smart Water', 'Life Water', 'Voss', 'Aquafina'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'FIJI', 'FIJI', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",False
../photosv2/711_Juice.png,GPT-4,0.3035714285714285,0.3035714285714285,0.3,correctBrands7,"{'ITO EN', 'Unknown', 'Pure Leaf'}","{'Minute Made', 'Liquid Death', 'Arnold Palmer', 'Yerba Mate', 'Unknown', 'Unknwon', 'Arizona'}","{'ITO EN', 'Unknown', 'Pure Leaf'}","{'Minute Made', 'Liquid Death', 'Arnold Palmer', 'Yerba Mate', 'Unknown', 'Unknwon', 'Arizona'}","[['Unknown', 'Unknown', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.32,0.44,0.4117647058823529,correctBrands6,"{'Great Lakes', 'Budweiser', 'Bud Light', 'Blue Point', 'Unknown', 'Lagunitas'}","{'Juice Bomb IPA', 'Brooklyn Brewery', 'Bud Light', 'Budweiser', 'Allagash White', 'Blue Point'}","{'Great Lakes', 'Brooklyn Brewery', 'Budweiser', 'Bud Light', 'Blue Point', 'Unknown', 'Lagunitas'}","{'Allagash White', 'Bud Light', 'Juice Bomb IPA', 'Blue Point'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.5555555555555556,0.6944444444444444,0.3,correctBrands2,"{'Gatorade', 'Starbucks', 'Pure Leaf'}","{'Lipton', 'Dole', 'Starbucks'}","{'Dole', 'Gatorade', 'Starbucks', 'Pure Leaf'}","{'Lipton', 'Dole', 'Starbucks'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Snapple', 'Snapple', 'Snapple'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.4666666666666667,0.4666666666666667,0.5555555555555556,correctBrands10,"{'Angry Orchard', 'Sierra Nevada', 'Voodoo Ranger', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Sierra Nevada', 'Unknown'}","{'Angry Orchard', 'Sierra Nevada', 'Voodoo Ranger', 'Unknown'}","{'Fat Tire', 'Voodoo Ranger', 'Sierra Nevada', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.1272727272727272,0.2363636363636363,0.25,correctBrands8,"{'Mountain Dew', 'Sprite', 'Pepsi', 'A&W'}","{'Mountain Dew', 'Liquid Death', 'Starry', 'Coca Cola', 'Minute Made', 'Canada Dry', 'A&W', 'Pepsi', 'Unknown'}","{'Mountain Dew', 'Sprite', 'Coca Cola', 'A&W', 'Pepsi'}","{'Mountain Dew', 'Liquid Death', 'Starry', 'Coca Cola', 'Minute Made', 'Canada Dry', 'A&W', 'Pepsi', 'Unknown'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Sierra Mist'], ['Mountain Dew', 'Pepsi', 'Dasani', 'Pepsi', 'Pepsi', 'Mountain Dew'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
